discharge_number,record_index,time_s,voltage_V,current_A,temperature_C,capacity_Ah,power_W
1,2,2058.641,3.498840324724502,-2.0153399541495163,33.44167146795547,1.8564874208181574,-7.051352699606756
1,2,2077.406,3.4965100917307734,-2.01178460382067,33.48501453651206,1.8564874208181574,-7.034225169647568
1,2,2096.312,3.494762083941214,-2.0141406052790485,33.531282695718424,1.8564874208181574,-7.038942219055626
1,2,2115.047,3.49264904176421,-2.011955438626154,33.5673161733715,1.8564874208181574,-7.027054234789928
1,2,2133.969,3.490903811475105,-2.0117008155468996,33.60771948100527,1.8564874208181574,-7.022654044540249
1,2,2152.812,3.488848632551381,-2.0122905398568998,33.66266784979646,1.8564874208181574,-7.020577098275825
1,2,2171.625,3.486869289553692,-2.0112903504210333,33.70836355147667,1.8564874208181574,-7.013106555258785
1,2,2190.547,3.4849958723381325,-2.011624701198909,33.77033764632846,1.8564874208181574,-7.010503780371627
1,2,2209.422,3.4831738120107745,-2.0136155754500633,33.81562187018666,1.8564874208181574,-7.013773039864667
1,2,2228.297,3.480996352828119,-2.0119309097631826,33.85394213039995,1.8564874208181574,-7.003524159027798
1,2,2247.219,3.479328828837194,-2.015181645434741,33.90438752528228,1.8564874208181574,-7.011479594304667
1,2,2265.969,3.477212881390962,-2.014043673338185,33.95309699786346,1.8564874208181574,-7.003258604615508
1,2,2284.937,3.4753105413831458,-2.013217760628927,34.00238375569582,1.8564874208181574,-6.99655690561348
1,2,2303.859,3.473443290386014,-2.011669638943265,34.04779830166837,1.8564874208181574,-6.987420409860738
1,2,2322.797,3.4711879019081686,-2.0128933420251287,34.09934357050654,1.8564874208181574,-6.987131016669128
1,2,2341.766,3.469158039902223,-2.0119443831543045,34.140884767723,1.8564874208181574,-6.979753032655874
1,2,2360.594,3.4671579943063167,-2.012427484501588,34.19289487277824,1.8564874208181574,-6.9774040408514315
1,2,2379.578,3.465097993031564,-2.010299629981853,34.24423216160412,1.8564874208181574,-6.965885213242216
1,2,2398.672,3.463197485444895,-2.012658501123071,34.30023373795492,1.8564874208181574,-6.970233860148711
1,2,2417.797,3.460765705112582,-2.013968219184656,34.34762219832119,1.8564874208181574,-6.969872144140917
1,2,2436.906,3.4585295432468413,-2.0144535347695864,34.4037155027466,1.8564874208181574,-6.967047063498643
1,2,2455.969,3.4563759463501422,-2.010759639842223,34.4552007473828,1.8564874208181574,-6.949941253042335
1,2,2474.984,3.4538210537417333,-2.0121779984073713,34.530969550868825,1.8564874208181574,-6.949702734775279
1,2,2494.031,3.4515907122275227,-2.0087093465325,34.57901217997282,1.8564874208181574,-6.933242524056194
1,2,2513.187,3.4493434152393183,-2.016679128578936,34.641933413168545,1.8564874208181574,-6.956218872814319
1,2,2532.391,3.446911775455076,-2.0138586708540003,34.71979044243843,1.8564874208181574,-6.941593166668962
1,2,2551.547,3.444337080026871,-2.0115758127460204,34.774690778345644,1.8564874208181574,-6.928545161126308
1,2,2570.578,3.4418610480967886,-2.011119043674645,34.836805177330966,1.8564874208181574,-6.921992299509426
1,2,2589.703,3.4389402660812247,-2.013523872307681,34.90772240297295,1.8564874208181574,-6.924388321194674
1,2,2608.797,3.4363610349510556,-2.0112922215928988,34.96834032784512,1.8564874208181574,-6.911526220181981
1,2,2627.953,3.4336708090485026,-2.0138901413030603,35.03904430728114,1.8564874208181574,-6.915035790822882
1,2,2647.234,3.4308965803729032,-2.0126687404943913,35.09556778980695,1.8564874208181574,-6.905258299185645
1,2,2666.516,3.4278208975786204,-2.0128414375740236,35.17021564015686,1.8564874208181574,-6.89965994322843
1,2,2685.812,3.4248440591339078,-2.0110968292008407,35.2465914739535,1.8564874208181574,-6.8876930278315385
1,2,2704.969,3.4217572691161324,-2.01176990089421,35.32264085179671,1.8564874208181574,-6.883788282173804
1,2,2724.203,3.4187463240429086,-2.010560853989072,35.396462624288304,1.8564874208181574,-6.87359752883971
1,2,2743.453,3.415457808616587,-2.012447887937708,35.45856314881188,1.8564874208181574,-6.873430853290803
1,2,2762.625,3.4117760087144955,-2.009914541451216,35.54801733273433,1.8564874208181574,-6.857378212089655
1,2,2781.922,3.408293969372279,-2.0152481947556304,35.60928065434749,1.8564874208181574,-6.868558268973987
1,2,2801.25,3.404357793933063,-2.0150953474129545,35.68496007922167,1.8564874208181574,-6.860105551483545
1,2,2820.625,3.4002362406403064,-2.012875924788009,35.75662514280143,1.8564874208181574,-6.8442536673765595
1,2,2839.937,3.3961307178717886,-2.009719858043891,35.82367474198864,1.8564874208181574,-6.8252713442197885
1,2,2859.234,3.391813378425516,-2.012525609775728,35.909448597175476,1.8564874208181574,-6.826111287661282
1,2,2878.578,3.3870482919863876,-2.0124717716077494,35.99556666034473,1.8564874208181574,-6.816339076694847
1,2,2897.937,3.382030920346834,-2.0123914449852918,36.068027010769285,1.8564874208181574,-6.805970090781702
1,2,2917.281,3.3765480941020134,-2.0117711404942584,36.15179923917471,1.8564874208181574,-6.792842010205322
1,2,2936.687,3.3704516808092,-2.013057210639712,36.2262079731765,1.8564874208181574,-6.784912059165698
1,2,2956.078,3.3637870289545013,-2.0131297744697148,36.31758398444011,1.8564874208181574,-6.771739822963327
1,2,2975.453,3.356852193816097,-2.0105045067999914,36.401752685802634,1.8564874208181574,-6.748966464328701
1,2,2994.969,3.348677494802443,-2.013446754531448,36.48121162070499,1.8564874208181574,-6.742383833882479
1,2,3014.453,3.3395908974645954,-2.0119982113302872,36.57401014102597,1.8564874208181574,-6.719250912273674
1,2,3033.891,3.3296351274331917,-2.0140764480537103,36.67762685521643,1.8564874208181574,-6.7061396907755055
1,2,3053.375,3.3182079062628267,-2.0100685422582028,36.76747018030684,1.8564874208181574,-6.669825329051363
1,2,3072.859,3.304941442777412,-2.0138669451353235,36.86185499041584,1.8564874208181574,-6.655712327217275
1,2,3092.328,3.2903773656630855,-2.0110127332259826,36.97598236979883,1.8564874208181574,-6.61699077946703
1,2,3111.828,3.273715693930023,-2.0123113782132838,37.069216184006486,1.8564874208181574,-6.587735339930781
1,2,3131.234,3.2545164612946103,-2.011090197818606,37.18107260277641,1.8564874208181574,-6.545126153948888
1,2,3150.672,3.233102643098978,-2.0112350674844652,37.309579600466215,1.8564874208181574,-6.502529412577377
1,2,3170.187,3.20827869027007,-2.0117170273952336,37.42044437694226,1.8564874208181574,-6.454148869845579
1,2,3189.734,3.179961764719949,-2.0110614531850426,37.56172724489691,1.8564874208181574,-6.395098527630574
1,2,3209.297,3.1472229932322944,-2.011689985187744,37.693381806329896,1.8564874208181574,-6.331236976638001
1,2,3229.016,3.109330581432899,-2.01339607190516,37.84042744121261,1.8564874208181574,-6.260313978911586
1,2,3248.625,3.0653815793591006,-2.0148081760145495,37.98252485952108,1.8564874208181574,-6.1761558686971085
1,2,3268.328,3.0130612235668974,-2.011094695691653,38.13325491125274,1.8564874208181574,-6.05955144450959
1,2,3287.969,2.949205490547093,-2.0142169702032073,38.303031212600615,1.8564874208181574,-5.940339747676429
1,2,3307.625,2.866018014123437,-2.0106091492141824,38.476445717871556,1.8564874208181574,-5.762442041009244
1,2,3327.234,2.757251912656085,-2.014111593729131,38.66860353851798,1.8564874208181574,-5.553413044112442
1,2,3346.937,2.612467347907089,-2.0126390990973206,38.90411223853603,1.8564874208181574,-5.25795392951289
1,2,3366.781,2.998125197302409,-0.004200625134143683,38.98218133148803,1.8564874208181574,-0.012594000059097986
1,2,3386.641,3.070351070397463,-0.00292880440280358,38.75044301595434,1.8564874208181574,-0.008992457733132774
1,2,3406.656,3.1162693589147907,-0.00023120017174947286,38.445169544822846,1.8564874208181574,-0.0007204820109987193
1,2,3426.625,3.1486527065601044,-0.0012313661009388862,38.119008621408526,1.8564874208181574,-0.0038771442064875865
1,2,3446.875,3.1729060552867048,-0.001014383952885054,37.76735043093503,1.8564874208181574,-0.0032185449864946514
1,2,3466.984,3.1910261081380074,-0.001654597353736202,37.4450587151611,1.8564874208181574,-0.005279863354228279
1,2,3487.078,3.2060361324327813,-0.003069055029110122,37.11174647655056,1.8564874208181574,-0.009839501315751592
1,2,3507.328,3.2184494026949326,-0.0015567172628202317,36.79878981821673,1.8564874208181574,-0.005010215744688665
1,2,3527.562,3.228753411472076,-0.0034577335537707213,36.479164826275635,1.8564874208181574,-0.011164169007698682
1,2,3547.781,3.2380951342838293,0.00023140580610699256,36.180144923617554,1.8564874208181574,0.0007493140148000798
1,2,3568.062,3.245843999200618,0.000728585272845447,35.874764699410164,1.8564874208181574,0.002364874135771339
1,2,3588.328,3.2526143396330323,-0.0026591808498747614,35.585843935470656,1.8564874208181574,-0.008649289763980203
1,2,3608.594,3.258704513444923,-0.001512579830333834,35.29671122671737,1.8564874208181574,-0.004929050720054621
1,2,3628.953,3.264120580580119,-0.0015316912571288047,35.02173780114168,1.8564874208181574,-0.0049996249554887665
1,2,3649.375,3.2690299526255497,-0.0004056777892419465,34.75487141965583,1.8564874208181574,-0.0013261728441468382
1,2,3669.875,3.2732067322427087,-0.0003875958384859309,34.49007847949452,1.8564874208181574,-0.0012686813079214065
1,2,3690.234,3.277169976825196,-0.006528351251606992,34.230852841540965,1.8564874208181574,-0.021394516719935627
2,4,0.0,4.189773213846608,2.125117981080765e-05,24.697751935729325,1.846327249719927,8.903762393395971e-05
2,4,16.672,4.188881380279099,-0.0008794712663407272,24.685948163596,1.846327249719927,-0.0036840008120651527
2,4,35.703,3.979156704814032,-2.0146540312175545,24.738132083695746,1.846327249719927,-8.01662409619995
2,4,53.828,3.956924181899758,-2.0137033450285493,24.89707081438982,1.846327249719927,-7.9680714611158985
2,4,71.891,3.9400538390376423,-2.012797051881507,25.084750052647852,1.846327249719927,-7.93052875146938
2,4,90.047,3.926095595251093,-2.011272538750637,25.264629276075937,1.846327249719927,-7.896448255238359
2,4,108.313,3.9143191459939155,-2.0116214173913387,25.45418953050454,1.846327249719927,-7.8741282285863345
2,4,126.391,3.903873087604852,-2.0125800195465726,25.64589582031595,1.846327249719927,-7.856856974959112
2,4,144.625,3.8946615882066618,-2.013388873536705,25.83311317080571,1.846327249719927,-7.841468307886085
2,4,162.719,3.8861313616362816,-2.009706261611122,26.025270770671806,1.846327249719927,-7.809982530923791
2,4,180.953,3.8781636895395546,-2.0123020565284597,26.19856492757879,1.846327249719927,-7.804036768014445
2,4,199.016,3.870634853309994,-2.01514991764918,26.37475161191149,1.846327249719927,-7.79990950589768
2,4,217.297,3.8636845198145626,-2.0144454264962905,26.567678691157496,1.846327249719927,-7.783181610364962
2,4,235.469,3.8571044753312522,-2.012984576700886,26.740854438087872,1.846327249719927,-7.7642918195657735
2,4,253.735,3.850762064330537,-2.0129907593239493,26.91092143327034,1.846327249719927,-7.751548451852586
2,4,271.813,3.8446528939436218,-2.012909732282415,27.081521461950004,1.846327249719927,-7.738939227466869
2,4,290.063,3.8388259656623402,-2.0131369934609142,27.255735523324923,1.846327249719927,-7.728082562933174
2,4,308.266,3.8330626465490165,-2.015490249620999,27.408214361820242,1.846327249719927,-7.7255003903060055
2,4,326.422,3.827711352838436,-2.0133245323453517,27.565822039665317,1.846327249719927,-7.706425169406438
2,4,344.594,3.822516338395961,-2.014564043319193,27.73906496690789,1.846327249719927,-7.700703970332644
2,4,362.782,3.8173883859598345,-2.0127066031250345,27.895888628377538,1.846327249719927,-7.683282811114177
2,4,381.016,3.8124135100228957,-2.01579390532156,28.04490689603066,1.846327249719927,-7.685039918069729
2,4,399.25,3.8071910719653466,-2.0119288161488327,28.200690149421696,1.846327249719927,-7.659797426271645
2,4,417.422,3.8024605052616653,-2.0137321124795937,28.341669562760853,1.846327249719927,-7.657136825880797
2,4,435.563,3.7973579312795764,-2.0121567543552628,28.501101284244495,1.846327249719927,-7.640879410128727
2,4,453.75,3.7925648489670825,-2.0104831418180718,28.643300585011392,1.846327249719927,-7.624887693100121
2,4,472.032,3.787693845804673,-2.011578607335916,28.782659440638515,1.846327249719927,-7.619243911358583
2,4,490.328,3.7826792843668753,-2.012367488601698,28.924364209384546,1.846327249719927,-7.612140811667037
2,4,508.516,3.7778833219712733,-2.0124864806723526,29.050058102914534,1.846327249719927,-7.602939111024744
2,4,526.641,3.7727890704088285,-2.0106723863394422,29.176739963915885,1.846327249719927,-7.585842803354285
2,4,544.891,3.7681125923657848,-2.0119374110515924,29.28266755317945,1.846327249719927,-7.5812066936353215
2,4,563.078,3.7634204024570246,-2.016820542901454,29.409699409201995,1.846327249719927,-7.590143579249785
2,4,581.235,3.7588231073617404,-2.01218145029115,29.524693612883272,1.846327249719927,-7.563434131559035
2,4,599.5,3.754457664464789,-2.013657238061926,29.623566886657997,1.846327249719927,-7.560190851046596
2,4,617.703,3.75002026843124,-2.0119795002270418,29.711515826901234,1.846327249719927,-7.544963905519563
2,4,636.032,3.7456262320206344,-2.012095763682787,29.791773966223563,1.846327249719927,-7.536558673787839
2,4,654.172,3.741277204025702,-2.0136711673969945,29.885116455521334,1.846327249719927,-7.533702034986199
2,4,672.344,3.7371676092878072,-2.0141019427676303,29.958003561042645,1.846327249719927,-7.527036542314833
2,4,690.547,3.733081266150775,-2.012450099927402,30.031796717500725,1.846327249719927,-7.5126397671022405
2,4,708.844,3.729079464697888,-2.0123401949872,30.092549103582577,1.846327249719927,-7.504176497112913
2,4,727.047,3.7250210399210557,-2.0125015780715367,30.148827701168432,1.846327249719927,-7.496610721190802
2,4,745.266,3.7208988121303643,-2.0118698194589077,30.20981100844896,1.846327249719927,-7.4859640213855805
2,4,763.703,3.717109730065074,-2.0104368636663534,30.274435748052813,1.846327249719927,-7.473014427615713
2,4,782.0,3.713186805264325,-2.013330132665318,30.32661171660506,1.846327249719927,-7.475870883253932
2,4,800.25,3.709234501645499,-2.0125704482429345,30.370817260927797,1.846327249719927,-7.46509574361484
2,4,818.563,3.705406472742807,-2.0107388441689413,30.411481614723765,1.846327249719927,-7.450604728178986
2,4,836.953,3.7012517463426753,-2.012317183726396,30.45131923599528,1.846327249719927,-7.448092490462696
2,4,855.344,3.6974716107465286,-2.013917573827792,30.50043702632871,1.846327249719927,-7.446403055611787
2,4,873.578,3.6936333112175315,-2.0134755208146786,30.53546274437649,1.846327249719927,-7.437040255002165
2,4,891.828,3.689835719024637,-2.010677439547276,30.57953121319085,1.846327249719927,-7.41906943587854
2,4,910.25,3.685924102352727,-2.0126762133024707,30.626029995425487,1.846327249719927,-7.418571764843596
2,4,928.625,3.682166402422741,-2.010285095365427,30.67508566475456,1.846327249719927,-7.402204237445772
2,4,947.0,3.6782142602328074,-2.011795120756692,30.729553558489744,1.846327249719927,-7.399813501834047
2,4,965.344,3.674657975241419,-2.011940216699518,30.77408667638218,1.846327249719927,-7.393192163003833
2,4,983.688,3.6709560877387175,-2.01457482955585,30.809941138817784,1.846327249719927,-7.395415734763236
2,4,1002.0,3.667425676849952,-2.0122352693821557,30.87367658919008,1.846327249719927,-7.379723294795197
2,4,1020.344,3.6637845839233254,-2.012726036873864,30.933473453822383,1.846327249719927,-7.3741946255595545
2,4,1038.703,3.660241437396866,-2.012163760503521,30.9769713383579,1.846327249719927,-7.365005175023292
2,4,1057.078,3.6567462198450214,-2.013802481338211,31.029512882277622,1.846327249719927,-7.3639646111480275
2,4,1075.422,3.6530543535443343,-2.012399748905243,31.079175311210236,1.846327249719927,-7.351405663809823
2,4,1093.75,3.649666158884538,-2.0127139749079928,31.129939156134846,1.846327249719927,-7.345734081735684
2,4,1112.063,3.6463260598177447,-2.010314608435441,31.185358428773682,1.846327249719927,-7.330262545170453
2,4,1130.485,3.6428551025191114,-2.012334756898216,31.243883958560463,1.846327249719927,-7.330643937143222
2,4,1148.75,3.639584766536543,-2.009007137863772,31.284474157100725,1.846327249719927,-7.311951774832164
2,4,1167.094,3.6358958367396403,-2.0135752567544296,31.330805249891064,1.846327249719927,-7.321149892995383
2,4,1185.438,3.6326729322507902,-2.013450842952544,31.38460321998086,1.846327249719927,-7.314208377611243
